,has_bug,has_document,has_feature,has_improve,has_refactor,has_test,has_fix,has_error,has_update,title_length,body_length,created_hour,created_dayofweek,created_month,created_year,comments,commits,additions,deletions,changed_files,directories,language_types,file_types,lines_added,lines_deleted,segs_added,segs_deleted,segs_updated,files_added,files_deleted,files_updated,file_developer,change_num,files_modified,is_core_member,prev_PRs,title_words,body_words
96,0,0,0,0,0,0,0,0,1,24,0,12,6,1,2018,0,1,3,58,5,1,3,3,3,58,0,0,0,2,2,1,0,5,1,0,0,3,0
97,0,0,0,0,0,0,0,0,1,24,0,13,6,1,2018,7,1,62,58,5,1,3,3,62,58,0,0,0,2,2,1,0,5,1,0,0,3,0
98,1,0,0,0,0,0,0,0,0,49,180,14,1,2,2018,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,7,31
99,0,0,0,0,0,0,0,0,1,16,75,13,4,2,2018,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,2,11
100,0,0,0,0,0,0,1,0,0,38,12,14,5,2,2018,0,1,53,3,5,3,3,3,53,3,0,0,0,0,0,5,0,5,5,0,0,2,2
101,0,0,0,0,0,0,0,0,1,19,202,3,2,2,2018,6,3,27,56,3,0,3,3,27,56,0,0,0,0,0,3,0,3,3,0,0,2,35
102,0,0,0,0,0,1,1,1,0,54,587,17,6,2,2018,7,2,7,1,1,1,1,1,7,1,0,0,0,0,0,1,0,1,1,0,0,7,97
103,0,0,0,0,0,0,0,0,0,31,100,20,2,2,2018,2,2,180,122,8,4,4,4,180,122,0,0,0,0,0,8,0,8,8,0,0,5,15
104,0,1,0,0,0,0,0,0,0,48,0,0,0,2,2018,1,1,6,0,1,0,1,1,6,0,0,0,0,0,0,1,0,1,1,0,0,8,0
105,0,0,0,0,0,0,0,0,0,37,0,5,4,2,2018,1,1,5,0,1,0,1,1,5,0,0,0,0,0,0,1,0,1,1,0,0,6,0
106,0,0,0,0,0,0,1,0,0,30,0,16,5,2,2018,0,1,15,1,1,1,1,1,15,1,0,0,0,0,0,1,0,1,1,0,0,4,0
107,0,0,0,1,0,0,0,0,0,24,120,10,6,2,2018,0,2,46,40,3,1,1,1,46,40,0,0,0,0,0,3,0,3,3,0,0,2,21
108,0,0,0,0,0,0,0,0,0,38,218,19,6,2,2018,0,1,41,11,2,2,1,1,41,11,0,0,0,0,0,2,0,2,2,0,0,4,19
109,0,0,0,0,0,1,0,0,0,27,77,22,6,2,2018,0,2,26,0,2,2,1,1,26,0,0,0,0,0,0,2,0,2,2,0,0,4,15
110,0,0,0,0,0,0,0,0,1,26,133,5,3,3,2018,4,1,37,22,3,1,3,3,37,22,0,0,0,0,0,3,0,3,3,0,0,4,23
111,0,0,0,0,0,0,0,0,0,17,106,16,6,3,2018,3,3,7,0,1,0,1,1,7,0,0,0,0,0,0,1,0,1,1,0,0,4,11
112,0,0,0,0,0,0,0,0,1,24,0,21,0,3,2018,0,1,35,80,4,1,3,3,35,80,0,0,0,0,1,3,0,4,3,0,0,4,0
113,0,0,0,0,0,0,0,0,0,47,12,19,3,3,2018,0,1,5,0,1,1,1,1,5,0,0,0,0,0,0,1,0,1,1,0,0,8,2
114,0,0,0,0,0,0,1,0,0,35,77,2,4,3,2018,0,1,5,0,1,0,1,1,5,0,0,0,0,0,0,1,0,1,1,0,0,4,11
115,0,0,0,0,0,0,0,0,0,10,32,10,6,3,2018,0,3,24,4,5,1,1,1,24,4,0,0,0,0,0,5,0,5,5,0,0,1,5
116,0,0,0,0,0,0,1,1,0,59,11,22,2,3,2018,0,2,17,1,1,1,1,1,17,1,0,0,0,0,0,1,0,1,1,0,0,10,2
117,0,0,0,0,0,0,1,0,0,36,0,17,6,3,2018,0,10,57,14,2,2,1,1,57,14,0,0,0,0,0,2,0,2,2,0,0,5,0
118,0,0,0,0,0,1,0,0,0,33,88,15,6,3,2018,0,2,44,17,4,2,1,1,44,17,0,0,0,0,0,4,0,4,4,0,0,5,14
119,0,0,0,0,0,0,0,0,0,25,12,22,6,3,2018,0,1,58,3,5,2,1,1,58,3,0,0,0,0,0,5,0,5,5,0,0,2,2
120,0,0,0,0,0,0,0,0,0,34,49,17,5,3,2018,1,1,7,0,1,0,1,1,7,0,0,0,0,0,0,1,0,1,1,0,0,4,7
121,0,0,0,0,0,0,0,0,0,43,170,14,3,4,2018,2,3,40,28,13,5,2,2,40,28,0,0,0,0,0,13,0,13,13,0,0,9,22
122,0,0,0,0,0,0,0,0,0,17,0,9,5,4,2018,0,1,2,2,1,0,1,1,2,2,0,0,0,0,0,1,0,1,1,0,0,2,0
123,0,0,0,0,0,1,1,0,0,33,442,0,0,4,2018,19,4,284,6,4,1,1,1,284,6,0,0,0,0,0,4,0,4,4,0,0,5,74
124,0,0,0,0,0,0,0,0,0,42,167,6,2,4,2018,2,1,14,8,1,1,1,1,14,8,0,0,0,0,0,1,0,1,1,0,0,7,23
125,0,0,0,0,0,0,0,0,0,45,0,17,3,4,2018,1,1,5,0,1,0,1,1,5,0,0,0,0,0,0,1,0,1,1,0,0,6,0
126,0,0,0,0,0,0,0,0,1,22,0,16,0,5,2018,0,1,22,13,7,3,2,2,22,13,0,0,0,0,0,7,0,7,7,0,0,4,0
127,0,0,0,0,0,1,0,0,1,59,303,15,4,5,2018,4,1,77,56,2,0,2,2,77,56,0,0,0,0,0,2,0,2,2,0,0,7,50
128,0,0,0,0,0,1,1,0,0,54,119,16,6,4,2018,2,3,103,0,1,1,1,1,103,0,0,0,0,0,0,1,0,1,1,0,0,7,21
129,0,0,0,0,0,1,1,0,0,23,306,1,6,7,2018,14,8,248,99,6,4,1,1,248,99,0,0,0,1,0,5,0,6,5,0,0,4,52
130,0,0,0,0,0,0,1,0,1,29,0,15,0,7,2018,1,2,112,151,4,2,2,2,112,151,0,0,0,0,0,4,0,4,4,0,0,4,0
131,0,0,0,0,0,1,0,0,0,56,78,0,6,7,2018,1,2,101,105,1,1,1,1,101,105,0,0,0,0,0,1,0,1,1,0,0,9,13
132,0,0,0,0,0,0,0,0,0,34,154,20,3,8,2018,1,1,21,24,2,0,2,2,21,24,0,0,0,0,0,2,0,2,2,0,0,4,20
133,0,0,0,0,0,0,0,0,0,18,433,15,6,8,2018,0,1,68,3,7,4,2,2,68,3,0,0,0,0,0,7,0,7,7,0,0,3,67
134,1,0,0,0,0,0,1,0,0,48,213,20,0,9,2018,0,1,9,10,3,0,3,3,9,10,0,0,0,0,0,3,0,3,3,0,0,8,33
135,0,0,0,0,0,0,0,0,0,41,5,13,3,9,2018,9,2,170,4,7,2,3,3,170,4,0,0,0,0,0,7,0,7,7,0,0,5,1
136,0,0,0,0,0,0,0,0,0,50,164,16,3,9,2018,2,2,10,0,2,1,1,1,10,0,0,0,0,0,0,2,0,2,2,0,0,7,28
137,0,0,0,0,0,1,0,0,1,44,387,8,2,10,2018,1,1,301,252,4,3,1,1,301,252,0,0,0,0,0,4,0,4,4,0,0,7,64
138,0,0,0,0,0,0,1,1,0,21,229,20,6,9,2018,2,4,72,40,4,2,1,1,72,40,0,0,0,0,0,4,0,4,4,0,0,3,36
139,0,0,0,0,0,0,0,0,0,31,343,9,2,10,2018,1,2,21,15,5,1,1,1,21,15,0,0,0,0,0,5,0,5,5,0,0,6,53
140,0,0,0,0,0,0,1,0,0,47,11,21,0,10,2018,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,6,2
141,0,0,0,0,0,0,0,1,0,43,306,14,2,10,2018,6,1,45,39,5,2,1,1,45,39,0,0,0,0,0,5,0,5,5,0,0,6,44
142,0,0,0,1,0,0,0,0,0,36,161,14,2,10,2018,0,1,13,27,3,3,1,1,13,27,0,0,0,0,0,3,0,3,3,0,0,5,29
143,0,0,0,0,0,0,0,0,0,30,392,7,2,10,2018,4,1,518,503,8,2,1,1,518,503,0,0,0,4,1,3,0,8,3,0,0,4,59
144,0,0,0,0,0,0,0,0,0,70,706,11,1,10,2018,16,2,255,2,7,2,3,3,255,2,0,0,0,0,0,7,0,7,7,0,0,9,109
145,0,0,0,0,0,0,0,0,0,49,432,7,4,10,2018,1,1,593,572,10,3,1,1,593,572,0,0,0,6,1,3,0,10,3,0,0,7,65
146,0,0,0,0,0,1,0,0,0,39,137,6,5,10,2018,4,1,52,57,1,1,1,1,52,57,0,0,0,0,0,1,0,1,1,0,0,6,24
147,0,0,0,0,0,0,0,0,0,30,43,10,6,10,2018,8,2,9,0,1,0,1,1,9,0,0,0,0,0,0,1,0,1,1,0,0,6,8
148,0,0,0,1,0,0,0,0,0,47,896,15,4,10,2018,2,1,4,0,1,0,1,1,4,0,0,0,0,0,0,1,0,1,1,0,0,6,126
149,0,0,0,0,0,0,0,0,0,28,4,7,3,10,2018,1,5,36,54,3,2,2,2,36,54,0,0,0,0,0,3,0,3,3,0,0,5,1
150,0,0,0,0,0,0,0,1,0,38,71,12,0,10,2018,6,1,19,3,5,3,1,1,19,3,0,0,0,0,0,5,0,5,5,0,0,6,11
151,0,0,0,0,0,0,1,0,0,42,19,23,0,10,2018,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,6,4
152,0,0,0,0,0,0,1,0,0,24,583,18,5,10,2018,0,1,16,1,2,1,1,1,16,1,0,0,0,0,0,2,0,2,2,0,0,3,88
153,0,0,0,0,0,0,0,0,0,57,126,12,5,11,2018,3,1,8,3,4,1,2,2,8,3,0,0,0,0,0,4,0,4,4,0,0,6,23
154,0,0,0,0,0,1,0,0,0,44,147,20,4,11,2018,0,1,17,0,1,1,1,1,17,0,0,0,0,0,0,1,0,1,1,0,0,8,26
155,0,0,0,0,0,0,0,0,0,42,99,17,6,11,2018,29,2,306,43,8,4,1,1,306,43,0,0,0,0,0,8,0,8,8,0,0,7,16
156,0,0,1,0,0,0,0,0,0,21,1192,15,0,11,2018,13,2,29,0,1,1,1,1,29,0,0,0,0,1,0,0,0,1,0,0,0,3,160
157,0,0,0,0,1,0,0,0,0,30,48,18,2,11,2018,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,4,10
158,0,0,0,0,0,1,1,0,0,57,330,10,1,11,2018,9,4,346,89,6,4,3,3,346,89,0,0,0,0,0,6,0,6,6,0,0,9,52
159,0,0,0,1,0,0,0,0,0,18,308,13,6,12,2018,0,4,331,392,8,2,5,5,331,392,0,0,0,0,1,7,0,8,7,0,0,3,41
160,0,0,0,0,0,0,0,0,1,33,0,11,6,12,2018,3,1,3,1,1,0,1,1,3,1,0,0,0,0,0,1,0,1,1,0,0,6,0
161,0,0,0,0,0,0,0,0,0,11,0,22,1,1,2019,0,1,32,16,2,1,1,1,32,16,0,0,0,0,0,2,0,2,2,0,0,2,0
162,0,0,0,0,0,0,1,0,0,39,145,21,5,12,2018,2,1,14,4,1,0,1,1,14,4,0,0,0,0,0,1,0,1,1,0,0,8,22
163,0,0,0,0,0,0,0,0,0,15,265,20,5,1,2019,1,3,18,43,12,6,2,2,18,43,0,0,0,0,0,12,0,12,12,0,0,2,47
164,0,0,0,0,0,0,0,0,0,59,91,8,2,1,2019,7,1,13,0,2,1,1,1,13,0,0,0,0,0,0,2,0,2,2,0,0,9,17
165,0,1,0,0,0,0,0,0,1,21,0,21,2,1,2019,0,2,38,0,1,0,1,1,38,0,0,0,0,0,0,1,0,1,1,0,0,2,0
166,0,0,0,0,1,0,0,0,0,25,186,0,5,1,2019,5,6,95,125,6,3,1,1,95,125,0,0,0,0,0,6,0,6,6,0,0,4,31
167,0,0,0,0,0,0,0,0,0,45,66,22,1,1,2019,1,1,4,10,3,2,1,1,4,10,0,0,0,0,0,3,0,3,3,0,0,8,12
168,0,0,0,0,0,1,0,0,0,13,934,22,1,1,2019,5,4,91,7,2,2,1,1,91,7,0,0,0,1,0,1,0,2,1,0,0,2,150
169,0,0,0,0,0,0,0,0,1,35,255,2,2,2,2019,1,1,2,2,1,0,1,1,2,2,0,0,0,0,0,1,0,1,1,0,0,4,39
170,0,1,0,0,0,0,1,0,0,52,0,23,0,2,2019,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,8,0
171,0,0,0,0,0,0,1,0,0,34,67,20,5,3,2019,3,2,45,1,1,1,1,1,45,1,0,0,0,0,0,1,0,1,1,0,0,6,6
